ticker_id,Max Slots,L-14.6,L-23.6,L-38.2,L-50.0,L-61.8,Slots L-14.6,Slots L-23.6,Slots L-38.2,Slots L-50.0,Slots L-61.8,Use Smrt Index Exit,Exit Level,Use AYM,AYM TP Multiplier,AYM Limit,Use ATR,ATR Distance,Use Stoploss,Stoploss Level,Sys ROI,B&H ROI,ROI Margin,# of Trades,Win Rate,Max Drawdown,Avg. Adverse Excursion,Avg. Favorable Excursion,Annual CAGR,Avg. Return/Trade,Avg Bars/Trade,Model,OOS Margin,OOS Win Rate,OOS Trades
BINV,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,88.6,True,5.0,False,,332.36,398.00,-65.64,8,100.00,59.05,-10.0,20.0,35.0,10.0,165.9,PSI-8,7.486194488606259,100,3
BIOC,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,78.6,False,,False,,545.66,224.91,320.75,5,100.00,76.16,-10.0,20.0,35.0,10.0,544.0,PSI-8,-1091.9463922204213,100,2
BTFH,1,False,False,True,False,False,,,1.0,,,False,,True,2.0,88.6,True,2.0,False,,5366.43,1065.97,4300.45,25,100.00,91.91,-10.0,20.0,35.0,10.0,93.0,PSI-8,6.400416115427042,100,5
CAED,1,False,True,True,False,False,,1.0,1.0,,,False,,True,3.0,88.6,True,2.0,False,,2051.18,1554.96,496.23,34,100.00,26.28,-10.0,20.0,35.0,10.0,60.6,PSI-8,-209.9388677110531,100,4
CANA,1,False,False,False,False,True,,,,,1.0,False,,True,3.0,88.6,False,,False,,1051.10,614.93,436.17,2,100.00,80.42,-10.0,20.0,35.0,10.0,2099.5,PSI-8,-18.81385641702309,100,2
CCAP,1,False,False,True,False,True,,,1.0,,1.0,False,,True,2.0,50,True,3.0,False,,-30.30,-83.18,52.89,7,100.00,88.21,-10.0,20.0,35.0,10.0,472.6,PSI-8,-34.098626609442064,100,6
CCRS,1,False,False,True,False,False,,,1.0,,,False,,True,2.0,88.6,True,2.0,False,,11264.90,2100.37,9164.53,22,100.00,84.96,-10.0,20.0,35.0,10.0,153.9,PSI-8,57.80482272567394,100,5
CEFM,1,False,False,True,False,False,,,1.0,,,False,,True,6.0,50,True,6.0,False,,689.20,325.20,364.00,8,100.00,82.24,-10.0,20.0,35.0,10.0,519.8,PSI-8,-10.619156414762728,100,3
CERA,1,False,False,True,False,False,,,1.0,,,False,,True,2.0,50,True,3.0,False,,2840.56,610.77,2229.79,20,100.00,84.32,-10.0,20.0,35.0,10.0,198.4,PSI-8,-49.34445113963041,100,4
CFGH,1,False,True,False,False,False,,1.0,,,,False,,True,2.0,50,True,3.0,False,,-33.97,-35.05,1.09,2,100.00,82.50,-10.0,20.0,35.0,10.0,1950.5,PSI-8,2.5738222222222156,0,1
CICH,1,False,True,False,True,False,,1.0,,1.0,,False,,True,2.0,50,True,2.0,False,,67.96,-58.67,126.63,10,100.00,60.85,-10.0,20.0,35.0,10.0,131.5,PSI-8,-26.013971751412384,100,8
CIEB,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,78.6,True,3.0,False,,779.80,23282.22,-22502.42,21,100.00,75.96,-10.0,20.0,35.0,10.0,189.5,PSI-8,-16.652499999999996,100,3
CIRA,1,False,False,False,True,True,,,,1.0,1.0,False,,True,2.0,50,True,5.0,False,,44.81,108.41,-63.60,9,100.00,98.05,-10.0,20.0,35.0,10.0,332.3,PSI-8,-35.43447422680413,100,2
CLHO,1,True,False,True,False,False,1.0,,1.0,,,False,,True,5.0,88.6,False,,False,,424.77,11210.39,-10785.61,3,100.00,46.63,-10.0,20.0,35.0,10.0,628.3,PSI-8,30.934309236947826,100,2
CNFN,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,88.6,True,4.0,False,,144.89,4300.00,-4155.11,7,100.00,43.07,-10.0,20.0,35.0,10.0,118.9,PSI-8,11.941914893617007,100,4
COMI,1,True,False,True,False,False,1.0,,1.0,,,False,,True,2.0,88.6,True,3.0,False,,5239.81,3095.53,2144.28,39,100.00,58.77,-10.0,20.0,35.0,10.0,98.2,PSI-8,9.325473325451682,100,8
COPR,1,False,False,False,True,False,,,,1.0,,False,,True,2.0,78.6,True,5.0,False,,4106.25,-98.57,4204.81,12,100.00,90.00,-10.0,20.0,35.0,10.0,274.4,PSI-8,-37.93930416349893,100,3
COSG,1,False,False,False,False,True,,,,,1.0,False,,True,3.0,88.6,True,6.0,False,,1116.81,94.78,1022.03,7,100.00,87.85,-10.0,20.0,35.0,10.0,488.3,PSI-8,-17.038712121212136,100,2
CPCI,1,False,False,True,False,False,,,1.0,,,False,,True,4.0,88.6,False,,False,,2043.75,799.12,1244.63,4,100.00,52.75,-10.0,20.0,35.0,10.0,1049.0,PSI-8,-7.525130631557317,100,2
CRST,1,True,False,False,True,False,1.0,,,1.0,,False,,True,3.0,88.6,True,2.0,False,,51501.62,391.25,51110.36,18,100.00,86.41,-10.0,20.0,35.0,10.0,203.7,PSI-8,-1231.7386080866352,100,5
CSAG,1,True,False,False,False,True,1.0,,,,1.0,False,,True,3.0,88.6,True,4.0,False,,921.54,666.90,254.64,5,100.00,90.20,-10.0,20.0,35.0,10.0,871.0,PSI-8,20.098017251360424,100,4
DAPH,1,True,True,False,False,False,1.0,1.0,,,,False,,True,7.0,88.6,True,5.0,False,,13972.50,2933.22,11039.29,14,100.00,72.53,-10.0,20.0,35.0,10.0,297.8,PSI-8,3.425979522904754,100,4
DCRC,1,False,False,False,True,False,,,,1.0,,False,,True,2.0,50,True,3.0,False,,75.35,161.81,-86.46,4,100.00,87.19,-10.0,20.0,35.0,10.0,994.0,PSI-8,-106.4738484848485,0,1
DEIN,1,False,False,False,True,False,,,,1.0,,False,,True,3.0,88.6,False,,False,,3081.69,2178.51,903.18,4,100.00,74.50,-10.0,20.0,35.0,10.0,990.5,PSI-8,16.629973047581892,0,0
DGTZ,1,True,False,False,False,False,1.0,,,,,False,,True,5.0,88.6,True,3.0,False,,177.64,1037.81,-860.17,1,100.00,6.18,-10.0,20.0,35.0,10.0,48.0,PSI-8,45.191813953488385,100,3
DOMT,1,False,False,False,True,True,,,,1.0,1.0,False,,True,2.0,50,True,2.0,False,,560.63,-72.52,633.15,17,100.00,70.98,-10.0,20.0,35.0,10.0,103.5,PSI-8,6.375463297232265,100,2
DSCW,1,False,True,False,False,True,,1.0,,,1.0,False,,True,4.0,88.6,False,,False,,1436.47,634.94,801.53,3,100.00,75.76,-10.0,20.0,35.0,10.0,740.0,PSI-8,-6.428544873548596,0,1
DTPP,1,False,False,False,True,False,,,,1.0,,False,,True,2.0,88.6,True,4.0,False,,1202.27,1794.88,-592.61,13,100.00,64.92,-10.0,20.0,35.0,10.0,232.3,PSI-8,-100.93206937294704,100,5
EALR,1,False,True,False,True,False,,1.0,,1.0,,False,,True,2.0,50,True,3.0,False,,186.41,188.11,-1.70,8,100.00,80.29,-10.0,20.0,35.0,10.0,398.1,PSI-8,-56.423270250093424,100,6
EASB,1,False,False,False,False,True,,,,,1.0,False,,True,8.0,88.6,True,5.0,False,,1711.30,1392.34,318.95,5,100.00,83.58,-10.0,20.0,35.0,10.0,570.6,PSI-8,-24.64613524516163,100,2
EAST,1,False,False,False,False,True,,,,,1.0,False,,True,2.0,61.8,True,5.0,False,,8130.99,3881.45,4249.54,16,100.00,64.06,-10.0,20.0,35.0,10.0,226.1,PSI-8,3.514792065663471,100,3
EBSC,1,False,False,True,False,False,,,1.0,,,False,,True,3.0,88.6,True,3.0,False,,320.50,4031.43,-3710.93,6,100.00,65.91,-10.0,20.0,35.0,10.0,161.8,PSI-8,-115.23865438835833,100,3
ECAP,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,88.6,True,4.0,False,,471.88,66.62,405.26,10,100.00,88.16,-10.0,20.0,35.0,10.0,413.5,PSI-8,-28.024238838318176,100,3
EDFM,1,True,True,True,False,False,1.0,1.0,1.0,,,False,,True,5.0,78.6,True,6.0,False,,1348.01,1090.23,257.78,11,100.00,51.47,-10.0,20.0,35.0,10.0,386.5,PSI-8,-17.54099999999997,100,2
EEII,1,False,False,False,False,True,,,,,1.0,False,,True,7.0,88.6,True,6.0,False,,729.34,-25.68,755.02,10,100.00,80.22,-10.0,20.0,35.0,10.0,273.9,PSI-8,-9.929185185185162,100,3
EFIC,1,False,False,False,False,True,,,,,1.0,False,,True,3.0,50,True,6.0,False,,2079.52,726.09,1353.42,7,100.00,78.63,-10.0,20.0,35.0,10.0,580.7,PSI-8,-35.636412344848836,100,2
EFID,1,False,False,False,False,True,,,,,1.0,False,,True,2.0,50,True,5.0,False,,276.05,152.40,123.66,5,100.00,69.45,-10.0,20.0,35.0,10.0,378.6,PSI-8,-45.669261904761896,100,3
EFIH,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,78.6,True,3.0,False,,155.60,151.21,4.39,7,100.00,27.35,-10.0,20.0,35.0,10.0,51.9,PSI-8,-33.73102571581126,100,5
EGAL,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,61.8,False,,False,,2689.56,1399.60,1289.96,8,100.00,89.63,-10.0,20.0,35.0,10.0,533.5,PSI-8,-58.670794871794854,100,3
EGBE,1,False,False,True,False,False,,,1.0,,,False,,True,2.0,61.8,True,5.0,False,,46.61,70.99,-24.38,7,100.00,80.16,-10.0,20.0,35.0,10.0,591.7,PSI-8,3.051518682241934,100,4
EGCH,1,True,True,False,False,False,1.0,1.0,,,,False,,True,2.0,88.6,True,5.0,False,,4105.35,1937.48,2167.87,12,100.00,86.20,-10.0,20.0,35.0,10.0,327.3,PSI-8,8.154787379972575,100,4
EGREF,1,True,False,False,True,False,1.0,,,1.0,,False,,True,2.0,88.6,True,4.0,False,,57.38,-13.13,70.51,4,100.00,32.38,-10.0,20.0,35.0,10.0,193.8,PSI-8,-52.06080701754385,100,3
EGS30AJ1C016-EGP,1,True,False,False,False,False,1.0,,,,,False,,True,4.0,50,True,6.0,False,,30092.01,407.82,29684.19,2,100.00,91.43,-10.0,20.0,35.0,10.0,37.5,PSI-8,59.234999999999985,100,2
EGS48271C018-EGP,1,False,False,True,False,False,,,1.0,,,False,,True,2.0,50,True,3.0,False,,26.56,-40.00,66.56,2,100.00,41.67,-10.0,20.0,35.0,10.0,75.5,PSI-8,-44.444444444444464,0,1
EGSA,1,False,False,False,True,False,,,,1.0,,False,,True,2.0,88.6,False,,False,,451.38,256.32,195.06,4,100.00,76.43,-10.0,20.0,35.0,10.0,1075.8,PSI-8,-1.3291045364891474,0,1
EGTS,1,False,False,True,True,False,,,1.0,1.0,,False,,True,4.0,78.6,True,5.0,False,,390.96,1182.32,-791.35,3,100.00,91.73,-10.0,20.0,35.0,10.0,1446.7,PSI-8,-54.061364341085266,100,3
EHDR,1,False,False,True,False,False,,,1.0,,,False,,True,8.0,61.8,True,4.0,False,,443.60,559.75,-116.14,7,100.00,84.14,-10.0,20.0,35.0,10.0,571.4,PSI-8,-14.52942105263157,100,4
ELEC,1,False,False,False,False,True,,,,,1.0,False,,True,3.0,50,True,6.0,False,,19849.60,5034.28,14815.32,10,100.00,75.36,-10.0,20.0,35.0,10.0,397.5,PSI-8,0.3026498194946008,0,1
ELKA,1,True,False,False,False,False,1.0,,,,,False,,True,7.0,61.8,True,6.0,False,,1464.29,592.97,871.32,12,100.00,80.14,-10.0,20.0,35.0,10.0,351.3,PSI-8,0.2671574574599376,100,2
ELNA,1,False,False,True,False,False,,,1.0,,,False,,True,2.0,88.6,True,2.0,False,,1573.60,183.37,1390.23,20,100.00,77.74,-10.0,20.0,35.0,10.0,160.2,PSI-8,-37.80877496991575,100,3
ELSH,1,True,False,False,False,False,1.0,,,,,False,,True,3.0,88.6,True,4.0,False,,1783.90,364.70,1419.20,13,100.00,81.30,-10.0,20.0,35.0,10.0,318.0,PSI-8,-7.949906164757195,100,4
ELWA,1,False,False,True,False,False,,,1.0,,,False,,True,2.0,50,True,2.0,False,,205.37,-53.50,258.87,12,100.00,66.95,-10.0,20.0,35.0,10.0,197.7,PSI-8,-123.93551622002822,100,2
EMFD,1,True,False,True,False,False,1.0,,1.0,,,False,,True,4.0,88.6,True,2.0,False,,595.69,656.00,-60.31,14,100.00,45.19,-10.0,20.0,35.0,10.0,133.6,PSI-8,50.828959094865105,100,9
ENGC,1,False,True,False,True,False,,1.0,,1.0,,False,,True,5.0,88.6,True,6.0,False,,19953.26,11267.82,8685.44,14,100.00,71.51,-10.0,20.0,35.0,10.0,303.9,PSI-8,-14.108067510548551,100,2
EOSB,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,50,True,2.0,False,,69.22,75.07,-5.85,10,100.00,60.02,-10.0,20.0,35.0,10.0,259.9,PSI-8,-43.5950606060606,100,2
EPCO,1,False,False,False,True,False,,,,1.0,,False,,True,2.0,88.6,True,4.0,False,,858.66,461.64,397.02,7,100.00,92.01,-10.0,20.0,35.0,10.0,612.4,PSI-8,-62.966947209653085,100,4
EPPK,1,False,False,True,False,False,,,1.0,,,False,,True,2.0,50,True,2.0,False,,294.15,298.53,-4.38,16,100.00,68.65,-10.0,20.0,35.0,10.0,187.8,PSI-8,16.92218279569893,100,6
ETEL,1,False,False,False,True,False,,,,1.0,,False,,True,2.0,50,True,6.0,False,,291.31,231.00,60.31,13,100.00,67.59,-10.0,20.0,35.0,10.0,307.0,PSI-8,25.37897831743274,100,2
ETRS,1,False,True,False,False,False,,1.0,,,,False,,True,3.0,78.6,True,6.0,False,,1583.53,1042.36,541.17,7,100.00,83.02,-10.0,20.0,35.0,10.0,577.3,PSI-8,3.6246064030131464,100,2
EXPA,1,False,False,True,False,False,,,1.0,,,False,,True,3.0,78.6,True,4.0,False,,845.25,608.63,236.62,7,100.00,84.67,-10.0,20.0,35.0,10.0,605.1,PSI-8,-30.834739624131366,100,4
FAIT,1,True,True,False,False,False,1.0,1.0,,,,False,,True,3.0,88.6,True,4.0,False,,14479.07,5470.23,9008.84,16,100.00,83.28,-10.0,20.0,35.0,10.0,262.4,PSI-8,0.0005048953139148438,0,1
FAITA,1,False,False,False,False,True,,,,,1.0,False,,True,2.0,50,True,6.0,False,,114.88,144.88,-30.00,4,100.00,83.29,-10.0,20.0,35.0,10.0,1021.3,PSI-8,-0.8732692992417199,0,1
FCMD,1,False,False,True,False,False,,,1.0,,,False,,True,2.0,50,True,2.0,False,,381.46,-5.87,387.33,14,100.00,86.10,-10.0,20.0,35.0,10.0,154.9,PSI-8,-323.8526588353005,100,5
FIRE,1,True,False,False,False,False,1.0,,,,,False,,True,8.0,88.6,True,5.0,False,,1576.99,344.85,1232.14,6,100.00,44.68,-10.0,20.0,35.0,10.0,162.2,PSI-8,18.219444444444434,100,3
FNAR,1,False,False,False,True,False,,,,1.0,,False,,True,2.0,50,True,2.0,False,,966.48,564.00,402.48,17,100.00,40.45,-10.0,20.0,35.0,10.0,108.0,PSI-8,-216.49823694779116,100,4
FTNS,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,50,True,4.0,False,,6.49,2.35,4.15,1,0.00,13.89,-10.0,20.0,35.0,10.0,38.0,PSI-8,7.308436853002078,100,2
FWRY,1,False,True,False,True,False,,1.0,,1.0,,False,,True,3.0,88.6,True,5.0,False,,238.61,344.51,-105.90,2,100.00,73.38,-10.0,20.0,35.0,10.0,531.5,PSI-8,-18.219814814814796,100,3
GBCO,1,False,False,False,True,False,,,,1.0,,False,,True,2.0,50,True,2.0,False,,330.86,11314.83,-10983.97,18,100.00,81.72,-10.0,20.0,35.0,10.0,198.1,PSI-8,2.5430411985018964,100,7
GDWA,1,False,True,False,False,False,,1.0,,,,False,,True,6.0,50,True,4.0,False,,915.18,153.01,762.17,5,100.00,34.24,-10.0,20.0,35.0,10.0,90.0,PSI-8,4.1103459770114705,100,3
GGCC,1,False,True,False,False,True,,1.0,,,1.0,False,,True,4.0,88.6,True,5.0,False,,9218.15,3985.34,5232.81,16,100.00,77.70,-10.0,20.0,35.0,10.0,262.2,PSI-8,-54.696899975359486,100,3
GIHD,1,False,False,True,False,False,,,1.0,,,False,,True,3.0,88.6,True,4.0,False,,7013.61,1153.60,5860.02,17,100.00,77.39,-10.0,20.0,35.0,10.0,194.2,PSI-8,31.597076923076884,100,3
GMCI,1,False,False,False,False,True,,,,,1.0,False,,True,2.0,50,True,2.0,False,,55.63,325.48,-269.85,10,100.00,93.51,-10.0,20.0,35.0,10.0,329.2,PSI-8,-30.70035275080906,100,6
GPIM,1,False,False,False,False,True,,,,,1.0,False,,True,2.0,78.6,True,2.0,False,,6693.55,1727.16,4966.39,14,100.00,91.87,-10.0,20.0,35.0,10.0,160.9,PSI-8,-4.5329623617521975,100,6
GPPL,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,50,True,2.0,False,,45.45,-25.27,70.72,6,100.00,22.99,-10.0,20.0,35.0,10.0,193.3,PSI-8,-7.807798449612399,0,1
GRCA,1,False,False,False,False,True,,,,,1.0,False,,True,2.0,50,True,6.0,False,,9.28,20.86,-11.58,2,100.00,75.18,-10.0,20.0,35.0,10.0,1610.0,PSI-8,-96.69591595033432,100,2
GSSC,1,True,False,True,False,False,1.0,,1.0,,,False,,True,2.0,88.6,True,4.0,False,,4186.24,926.30,3259.93,16,100.00,77.23,-10.0,20.0,35.0,10.0,258.8,PSI-8,20.56876610978516,100,2
GTHE,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,61.8,True,2.0,False,,66.65,-64.17,130.82,2,100.00,57.80,-10.0,20.0,35.0,10.0,101.5,PSI-8,-35.17619819819821,100,2
GTWL,1,False,False,False,False,True,,,,,1.0,False,,True,4.0,78.6,True,5.0,False,,314.06,-97.55,411.61,7,100.00,62.64,-10.0,20.0,35.0,10.0,387.1,PSI-8,-207.32766666666663,100,4
HDBK,1,False,False,True,True,False,,,1.0,1.0,,False,,True,4.0,88.6,True,4.0,False,,1882.46,1185.27,697.19,10,100.00,78.77,-10.0,20.0,35.0,10.0,420.6,PSI-8,-9.487092575391728,100,3
HELI,1,True,False,True,False,False,1.0,,1.0,,,False,,True,3.0,88.6,True,4.0,False,,2180.20,1192.87,987.34,15,100.00,86.40,-10.0,20.0,35.0,10.0,280.9,PSI-8,-18.999284855847918,100,4
HRHO,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,50,True,2.0,False,,275.60,190.74,84.86,14,100.00,86.21,-10.0,20.0,35.0,10.0,288.5,PSI-8,39.81602914476825,100,7
IBCT,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,50,True,3.0,False,,10.56,24.50,-13.94,1,0.00,82.18,-10.0,20.0,35.0,10.0,2210.0,PSI-8,-232.90179487179478,100,4
ICFC,1,False,False,True,False,True,,,1.0,,1.0,False,,True,2.0,50,True,2.0,False,,632.43,492.09,140.34,12,100.00,91.65,-10.0,20.0,35.0,10.0,204.3,PSI-8,44.23698791969559,100,6
ICID,1,False,False,True,False,False,,,1.0,,,False,,True,2.0,50,True,2.0,False,,4105.47,-1.59,4107.06,23,100.00,85.81,-10.0,20.0,35.0,10.0,151.7,PSI-8,-240.62199257195914,100,5
ICLE,1,True,True,False,False,False,1.0,1.0,,,,False,,True,2.0,50,False,,False,,55.81,-54.01,109.82,2,100.00,33.17,-10.0,20.0,35.0,10.0,369.5,PSI-8,-16.35720613399659,0,1
IDRE,1,False,False,False,True,False,,,,1.0,,False,,True,2.0,61.8,True,6.0,False,,2227.62,128.93,2098.68,6,100.00,71.63,-10.0,20.0,35.0,10.0,417.3,PSI-8,-26.042274725274694,100,3
